entry_id,account_id,date,amount,type,description
2871,83,2024-11-12,24147.86,Debit,Find teach certain.
2872,83,2024-11-10,48930.9,Credit,Begin oil act set summer.
2873,83,2025-01-28,16791.76,Debit,Night reality open benefit.
2874,83,2024-12-30,45096.6,Debit,Sign month and bill.
2875,83,2025-06-17,35274.75,Credit,Adult drive example eye though various.
2876,83,2025-01-25,17631.74,Credit,Compare factor ago treat human wind.
2877,83,2025-01-22,18607.56,Debit,Five owner protect buy particular offer.
2878,83,2025-01-23,47821.5,Credit,New middle affect show coach democratic.
2879,83,2024-10-30,30518.69,Debit,Size read best skill.
2880,83,2024-12-16,30171.96,Credit,Star firm radio group.
2881,83,2025-03-16,7952.22,Debit,Industry and my why.
2882,84,2025-06-24,38606.64,Debit,Most against network describe report wrong.
2883,84,2024-10-05,30511.99,Credit,Community prepare do probably only mind.
2884,84,2024-08-19,16298.82,Debit,Next ask contain quickly.
2885,84,2025-02-06,23709.1,Debit,North color indeed method.
2886,84,2025-06-11,45513.02,Credit,Relate upon close figure business enjoy.
2887,84,2025-01-24,41258.82,Debit,History sport training kind performance.
2888,84,2025-03-15,28237.14,Credit,Fall guy treat road run none.
2889,84,2024-08-27,41077.16,Debit,Study determine big ever.
2890,84,2024-09-29,34063.37,Debit,Health artist within writer.
2891,84,2025-04-15,40532.09,Credit,Because summer protect.
2892,84,2024-08-27,26189.99,Debit,Bad wish financial boy study today.
2893,84,2025-03-13,19629.19,Debit,Bill necessary candidate throughout meet.
2894,84,2025-02-25,17124.23,Credit,Already buy contain.
2895,84,2025-01-24,22658.57,Credit,Action other ask consumer heart.
2896,84,2024-09-05,21663.18,Credit,He should may go.
2897,84,2024-10-25,41215.6,Debit,Outside affect institution trial attack indeed.
2898,84,2025-01-07,37720.49,Debit,Type outside discussion market.
2899,84,2024-09-20,5886.74,Debit,Finally lay go.
2900,84,2025-06-17,5799.21,Debit,Special involve cultural agency oil.
2901,84,2025-01-24,14274.37,Credit,Coach artist better fight.
2902,84,2024-11-21,30524.8,Credit,Choose really role yourself.
2903,84,2024-10-26,29041.06,Debit,Wide about television.
2904,84,2025-02-28,19281.11,Debit,Theory office decision.
2905,84,2024-12-21,34487.22,Debit,Need laugh and fast glass since.
2906,84,2025-07-13,30177.32,Credit,Charge once message way democratic thing.
2907,84,2024-11-07,27288.99,Credit,Best receive year.
2908,84,2025-02-05,27979.8,Credit,Wall our create necessary majority check.
2909,84,2024-12-31,45625.62,Debit,Instead catch employee grow song.
2910,84,2024-12-15,12147.13,Credit,Set various support enter executive.
2911,84,2024-08-30,40266.56,Debit,Court ground mind white painting.
2912,84,2024-08-25,6970.19,Debit,Experience recognize finally find later.
2913,84,2025-04-10,22545.61,Credit,Degree get along.
2914,84,2024-10-19,29984.93,Credit,May write term speech never.
2915,84,2025-02-02,47779.79,Debit,Professor yard affect special together music.
2916,84,2025-01-24,34516.35,Credit,Indicate seek try produce without team.
2917,84,2024-09-15,22525.81,Credit,Lawyer late consumer full.
2918,85,2025-06-16,21878.7,Credit,Significant expert set federal.
2919,85,2024-08-08,48639.16,Credit,Information bank unit both save.
2920,85,2024-11-21,33866.77,Debit,Edge trip prevent feeling position.
2921,85,2024-09-12,26140.47,Debit,She population accept save range along.
2922,85,2025-06-30,10856.39,Credit,During prevent themselves.
2923,85,2024-10-19,24883.34,Debit,Investment agency personal.
2924,85,2025-02-07,47301.66,Debit,Them institution mouth.
2925,85,2025-02-11,20411.17,Credit,Century explain institution rule.
2926,85,2025-01-23,6296.5,Debit,Glass pull student.
2927,85,2025-03-23,9136.66,Credit,Fine relate tree better half building.
2928,85,2024-08-18,30467.45,Credit,Easy more common we.
2929,85,2025-07-30,19197.15,Debit,Knowledge too surface.
2930,85,2025-03-21,39576.4,Credit,Resource bank between charge form.
2931,85,2025-01-28,6416.05,Credit,Game your hotel.
2932,85,2024-10-19,25047.46,Debit,Add enough management already against voice.
2933,85,2025-01-07,15984.2,Debit,Image treatment thank rich anything.
2934,85,2024-10-16,27885.62,Credit,Time wear argue both smile up.
2935,85,2025-01-31,43110.43,Credit,Recently hotel stand.
2936,85,2025-01-21,47887.07,Debit,Follow view born national charge speech.
2937,85,2024-12-18,4118.95,Debit,Child would director.
2938,85,2024-09-05,33351.12,Credit,Thank week wait pressure notice religious.
2939,85,2025-01-13,5948.17,Debit,Data character argue focus.
2940,85,2025-05-18,20077.22,Credit,Understand expect development.
2941,85,2024-08-31,28928.2,Credit,Commercial surface traditional build across.
2942,85,2025-04-28,29816.7,Debit,Option performance hand thousand throughout commercial.
2943,85,2024-11-23,41726.7,Credit,Thought magazine never eye standard price.
2944,85,2025-07-11,21991.13,Debit,Card eat six.
2945,86,2025-02-15,44449.22,Debit,Stay throughout claim social begin.
2946,86,2024-08-19,21517.26,Debit,Eye offer town oil field.
2947,86,2025-06-04,42144.56,Credit,Modern near image.
2948,86,2025-07-09,24187.1,Credit,Quickly computer cover.
2949,86,2025-03-19,14983.45,Debit,Bag final detail movie bit.
2950,86,2025-04-23,5290.16,Credit,Vote simply particular expert.
2951,86,2025-03-08,42896.96,Credit,Close window grow general line.
2952,86,2024-08-25,15225.42,Debit,Morning technology improve black.
2953,86,2025-07-18,37105.6,Credit,Pm process value defense.
2954,86,2025-04-30,35491.13,Debit,Everybody affect training bring two.
2955,86,2024-09-25,27436.32,Debit,Although government seven.
2956,86,2025-02-08,40284.24,Debit,Late our where toward agent partner.
2957,86,2024-11-08,29583.72,Credit,Appear billion floor stand member.
2958,86,2024-07-31,41211.56,Credit,Staff seem affect catch size everything.
2959,86,2025-07-13,40249.71,Credit,Along daughter customer.
2960,86,2024-09-10,20042.21,Debit,Health pretty why believe feel similar.
2961,86,2025-05-23,15486.23,Debit,Spring quality memory.
2962,86,2024-12-22,2301.49,Debit,Pm end work man small.
2963,86,2025-03-10,36099.31,Debit,Hospital similar every detail.
2964,86,2024-08-10,9864.51,Debit,Expert maybe career.
2965,86,2024-12-07,22210.38,Debit,Industry red ok sit care.
2966,86,2025-07-04,42431.08,Credit,Significant us huge reality.
2967,86,2024-10-20,23454.44,Credit,Though pick worry race along able.
2968,86,2025-04-27,31707.5,Credit,They program around.
2969,86,2024-10-03,32013.89,Credit,Debate authority here poor difference.
2970,86,2024-12-22,24910.93,Credit,Nation experience center recognize free lay.
2971,86,2024-12-03,20390.45,Credit,Body common buy.
2972,86,2024-08-15,19239.99,Debit,Ahead before movement training.
2973,86,2024-08-22,33961.22,Credit,Investment floor fish impact who.
2974,86,2024-11-02,16030.1,Credit,Along popular machine baby water between.
2975,86,2025-03-20,18239.76,Credit,Another sing everybody.
2976,86,2025-01-14,4873.51,Credit,Forget chair right assume adult glass be.
2977,86,2025-01-07,24148.57,Credit,Form become peace.
2978,86,2025-04-09,26003.54,Credit,Do sell other interest system majority.
2979,86,2025-06-30,9493.86,Credit,Individual return threat.
2980,86,2025-05-01,2255.89,Debit,Theory scientist establish civil.
2981,86,2025-02-17,10014.09,Credit,After song poor.
2982,86,2025-01-14,16419.96,Debit,Next individual mind land cost.
2983,86,2024-11-08,9122.56,Credit,Clear too fact name especially.
2984,86,2024-10-13,14758.47,Debit,Price past today.
2985,86,2025-06-17,3368.61,Debit,Degree buy may debate stage.
2986,86,2024-08-05,7590.82,Credit,Seem money live task thus.
2987,86,2024-08-28,41817.99,Credit,Who long arm.
2988,87,2024-10-10,19214.12,Credit,Sing population real wear time argue.
2989,87,2025-06-24,24475.79,Debit,Pass summer become.
2990,87,2024-11-26,48484.58,Debit,Record short item nature bed.
2991,87,2024-08-27,23281.05,Debit,Act out role.
2992,87,2025-07-02,47227.99,Credit,What air I.
2993,87,2025-02-04,3132.49,Credit,Year any even sing within.
2994,87,2025-04-02,19816.71,Debit,Seem central forget behavior before know enjoy.
2995,87,2025-02-25,38080.53,Credit,Lose economy long you.
2996,87,2024-10-03,31581.89,Credit,Above power act.
2997,87,2025-03-08,14627.08,Credit,Ago six enter analysis turn.
2998,87,2025-05-26,48883.58,Debit,Person message spring beyond conference.
2999,87,2025-01-05,46733.61,Debit,Debate hot rise consider.
3000,87,2024-09-19,23315.36,Credit,Degree pass close such.
3001,87,2025-01-30,14574.76,Credit,None nothing national choice.
3002,87,2024-09-29,1028.79,Credit,Teacher natural much college.
3003,87,2025-02-16,42201.96,Credit,Maybe listen hundred.
3004,87,2025-05-14,23632.76,Credit,Them argue popular.
3005,87,2024-11-11,32793.58,Debit,Painting author campaign college.
3006,87,2025-04-27,716.17,Debit,Give center successful ten until live.
3007,87,2024-09-11,21176.57,Debit,Include early throughout respond appear.
3008,87,2025-01-16,5289.66,Credit,Next bill mission in perform rest.
3009,87,2025-05-06,38174.65,Credit,Maintain security bring team.
3010,87,2024-08-25,37395.77,Credit,Accept protect daughter skin smile.
3011,87,2024-12-26,32847.96,Credit,Better focus which.
3012,87,2024-11-03,20266.28,Credit,Area girl father foot up establish.
3013,87,2024-08-11,23917.6,Debit,Who network student cultural.
3014,87,2024-08-17,1203.91,Credit,Team manage her ask effect long.
3015,87,2025-04-19,12595.17,Debit,Would either team rock total first.
3016,87,2025-03-30,48942.71,Debit,Growth learn Democrat sense.
3017,87,2025-02-26,33643.98,Credit,Together talk visit method forward.
3018,87,2025-02-16,1140.54,Credit,Over building water life write society.
3019,87,2025-01-27,33544.3,Credit,Half type box bad organization.
3020,87,2025-07-17,26572.39,Credit,Management interesting month development pass.
3021,87,2025-01-31,29641.32,Credit,Section water sometimes.
3022,87,2024-11-18,14455.41,Debit,Election under operation reach.
3023,87,2024-12-05,42693.13,Debit,Seven race surface even baby us.
3024,87,2025-03-08,27134.96,Credit,Single own own.
3025,87,2025-05-10,22484.48,Credit,Head should ability tree toward.
3026,87,2024-09-30,24815.6,Debit,Soon commercial process hear amount know.
3027,87,2025-01-18,20680.29,Debit,North laugh economy indeed word forward.
3028,87,2024-11-09,11799.2,Debit,Onto expect trip political truth site.
3029,88,2025-04-10,24135.25,Credit,Pressure fish three.
3030,88,2025-07-03,29598.09,Debit,Chance debate Mrs none military.
3031,88,2025-07-17,12273.01,Debit,Second image section.
3032,88,2024-11-11,29144.45,Credit,Class skin individual popular.
3033,88,2025-07-12,11955.36,Credit,Computer country treat weight down.
3034,88,2024-12-01,28425.13,Credit,Pick performance PM voice thus enter.
3035,88,2025-03-07,10357.69,Debit,Picture ever party kitchen.
3036,88,2024-09-21,6683.68,Debit,Early executive key several consumer worry.
3037,88,2025-02-15,35573.67,Debit,Particularly away music.
3038,88,2025-01-21,40942.3,Credit,Indicate must shake majority Mr institution.
3039,88,2025-04-09,42106.39,Credit,Certainly whom half often.
3040,88,2024-12-06,40079.63,Credit,Fly involve suggest buy medical western.
3041,88,2025-05-14,2044.18,Debit,Analysis study budget choose article.
3042,88,2025-02-03,17129.33,Credit,Party senior respond ability.
3043,88,2025-05-26,46788.03,Credit,Age such past fund politics.
3044,88,2024-12-29,35584.88,Credit,Both effect nothing strategy cell letter.
3045,88,2024-11-29,27751.45,Credit,Particularly bill development son account.
3046,88,2024-08-05,7928.45,Credit,Outside expert give fall health training.
3047,88,2024-10-10,46268.74,Credit,Travel write mother chance.
3048,88,2025-06-04,45320.62,Debit,Quickly such set executive.
3049,88,2025-05-11,28147.43,Credit,Paper hit save.
3050,88,2024-11-16,37249.77,Credit,Economy evidence film million.
3051,88,2024-12-31,2395.95,Credit,Ever attention reality responsibility.
3052,88,2025-01-12,2806.78,Debit,Dream necessary else.
3053,88,2025-04-11,22996.53,Debit,Dream article other.
3054,88,2024-08-27,48180.37,Credit,Admit heavy yard.
3055,89,2025-03-18,39897.89,Debit,Part level whatever remember at hair.
3056,89,2025-02-27,24722.08,Credit,Worker miss cold agreement attorney think.
3057,89,2025-06-28,6861.8,Credit,Assume former likely hospital.
3058,89,2025-05-25,26379.6,Credit,House sit art true.
3059,89,2024-09-06,35914.78,Credit,Place tree question operation by arm.
3060,89,2024-11-24,16194.49,Debit,Him family place feel send.
3061,89,2025-03-10,36117.74,Debit,Become third but herself suggest.
3062,89,2024-10-12,21456.5,Debit,Fire cut such.
3063,89,2024-10-22,48920.55,Debit,Fight north yet work.
3064,89,2025-03-11,42808.39,Credit,Answer safe cell.
3065,89,2025-07-30,44807.93,Debit,Stop thus before which million.
3066,89,2025-01-09,420.03,Debit,Gas just like ask accept watch.
3067,89,2024-11-18,20069.85,Debit,Seem cover suffer become enough owner.
3068,89,2025-02-05,31259.41,Debit,American young myself western fish.
3069,89,2025-03-06,21407.88,Credit,Maintain our citizen.
3070,89,2024-10-27,36451.44,Credit,Subject anyone act short whether.
3071,89,2025-07-26,18402.7,Credit,System fast require look door.
3072,89,2025-04-11,5243.27,Credit,Yes democratic accept responsibility.
3073,89,2025-03-14,29554.59,Credit,Organization each hold help to report.
3074,89,2025-04-01,1619.16,Debit,Value economy six.
3075,89,2024-08-21,29443.47,Credit,Allow or game policy kind all.
3076,89,2025-05-14,24989.89,Credit,Future some return someone.
3077,89,2025-05-01,27346.78,Credit,Many perhaps left machine media wide.
3078,89,2024-12-01,49954.69,Credit,Education future easy give claim development.
3079,89,2025-01-06,4585.86,Credit,Wish task table product.
3080,89,2025-06-13,2133.22,Credit,Serve word when.
3081,89,2024-10-12,49222.34,Credit,Full world his trial inside consider.
3082,89,2025-07-08,39436.47,Debit,Need beautiful party guy question car.
3083,89,2025-01-03,10116.94,Debit,Important ahead wonder source guy.
3084,89,2024-08-15,35424.68,Credit,Service tonight share.
3085,89,2024-08-24,34388.96,Credit,Black would likely foot.
3086,89,2024-10-07,46573.02,Credit,Make tend behind people body.
3087,89,2025-06-14,17324.71,Debit,Value everything yard many must.
3088,89,2024-12-25,33130.45,Debit,Might allow step game energy can.
3089,89,2025-06-21,5777.71,Debit,Become task any political.
3090,89,2025-06-27,40018.17,Credit,Career too fine should ground world.
3091,89,2024-08-21,46913.61,Credit,Middle material million bit tough.
3092,89,2024-10-09,1407.84,Debit,Part build best activity tell.
3093,90,2025-02-21,1477.7,Credit,Example individual piece mother.
3094,90,2024-09-15,23483.87,Credit,She government record significant author.
3095,90,2024-08-07,39394.17,Debit,Nice drive mission table east within.
3096,90,2024-10-24,14359.1,Credit,Around building leg traditional church wife.
3097,90,2024-11-15,23612.94,Debit,Indicate term way he.
3098,90,2025-03-02,21031.52,Credit,Check pay teach eight.
3099,90,2025-06-18,48432.78,Debit,Time idea century.
3100,90,2025-05-16,40414.4,Debit,Local bar every.
3101,90,2024-11-22,13241.03,Credit,May material view.
3102,90,2025-04-05,7954.14,Debit,Look cultural field report.
3103,90,2024-11-23,30770.74,Debit,Career bad yard early guess born.
3104,90,2024-10-28,39320.87,Credit,Peace new me service off.
3105,90,2024-08-28,30858.53,Debit,Through career professional improve field.
3106,90,2024-12-28,23884.51,Credit,Town against when through stand.
3107,90,2025-02-24,27381.13,Debit,Parent star writer leader instead.
3108,90,2025-02-11,17325.44,Credit,Deep life teach edge prevent black she.
